word_corrected,year,count,frequency,is_bad_word,word_length,genre
told,2009,67,0.002016189702386326,0,4,indie
cometh,2009,67,0.002016189702386326,0,6,indie
thought,2009,67,0.002016189702386326,0,7,indie
show,2009,65,0.001956004935150913,0,4,indie
breath,2009,63,0.0018958201679155006,0,6,indie
walk,2009,63,0.0018958201679155006,0,4,indie
start,2009,62,0.0018657277842977942,0,5,indie
left,2009,62,0.0018657277842977942,0,4,indie
sing,2009,62,0.0018657277842977942,0,4,indie
miss,2009,62,0.0018657277842977942,0,4,indie
everybody,2009,62,0.0018657277842977942,0,9,indie
call,2009,61,0.0018356354006800878,0,4,indie
on,2009,60,0.0018055430170623814,1,2,indie
burn,2009,60,0.0018055430170623814,0,4,indie
friend,2009,60,0.0018055430170623814,0,6,indie
before,2009,59,0.0017754506334446752,0,6,indie
pretty,2009,59,0.0017754506334446752,0,6,indie
much,2009,59,0.0017754506334446752,0,4,indie
move,2009,59,0.0017754506334446752,0,4,indie
lie,2009,59,0.0017754506334446752,0,3,indie
je,2009,59,0.0017754506334446752,0,2,indie
road,2009,58,0.0017453582498269688,0,4,indie
place,2009,57,0.0017152658662092624,0,5,indie
dead,2009,57,0.0017152658662092624,0,4,indie
even,2009,56,0.001685173482591556,0,4,indie
far,2009,56,0.001685173482591556,0,3,indie
game,2009,56,0.001685173482591556,0,4,indie
really,2009,56,0.001685173482591556,0,6,indie
bring,2009,56,0.001685173482591556,0,5,indie
em,2009,55,0.0016550810989738498,0,2,indie
cut,2009,55,0.0016550810989738498,0,3,indie
play,2009,55,0.0016550810989738498,0,4,indie
dont,2009,55,0.0016550810989738498,0,4,indie
done,2009,54,0.0016249887153561434,0,4,indie
without,2009,54,0.0016249887153561434,0,7,indie
last,2009,54,0.0016249887153561434,0,4,indie
fight,2009,54,0.0016249887153561434,0,5,indie
a,2009,53,0.001594896331738437,0,1,indie
because,2009,52,0.0015648039481207306,0,7,indie
hope,2009,52,0.0015648039481207306,0,4,indie
sleep,2009,52,0.0015648039481207306,0,5,indie
god,2009,52,0.0015648039481207306,0,3,indie
watch,2009,51,0.0015347115645030242,0,5,indie
sick,2009,51,0.0015347115645030242,0,4,indie
word,2009,51,0.0015347115645030242,0,4,indie
name,2009,51,0.0015347115645030242,0,4,indie
use,2009,50,0.001504619180885318,0,3,indie
talk,2009,50,0.001504619180885318,0,4,indie
wake,2009,49,0.0014745267972676116,0,4,indie
baby,2009,49,0.0014745267972676116,0,4,indie
lie,1988,22,0.002163012486481172,0,3,metal
around,1988,22,0.002163012486481172,0,6,metal
left,1988,22,0.002163012486481172,0,4,metal
better,1988,21,0.0020646937370956643,0,6,metal
die,1988,21,0.0020646937370956643,0,3,metal
smoke,1988,21,0.0020646937370956643,0,5,metal
smell,1988,21,0.0020646937370956643,0,5,metal
guess,1988,21,0.0020646937370956643,0,5,metal
winter,1988,21,0.0020646937370956643,0,6,metal
sing,1988,21,0.0020646937370956643,0,4,metal
play,1988,21,0.0020646937370956643,0,4,metal
a,1988,21,0.0020646937370956643,0,1,metal
mind,1988,21,0.0020646937370956643,0,4,metal
break,1988,20,0.001966374987710156,0,5,metal
good,1988,20,0.001966374987710156,0,4,metal
promise,1988,20,0.001966374987710156,0,7,metal
stand,1988,20,0.001966374987710156,0,5,metal
talk,1988,19,0.0018680562383246485,0,4,metal
ha,1988,19,0.0018680562383246485,0,2,metal
sometime,1988,19,0.0018680562383246485,0,8,metal
hold,1988,19,0.0018680562383246485,0,4,metal
call,1988,19,0.0018680562383246485,0,4,metal
light,1988,19,0.0018680562383246485,0,5,metal
dark,1988,19,0.0018680562383246485,0,4,metal
hate,1988,19,0.0018680562383246485,0,4,metal
much,1988,18,0.0017697374889391407,0,4,metal
fight,1988,18,0.0017697374889391407,0,5,metal
end,1988,18,0.0017697374889391407,0,3,metal
hand,1988,18,0.0017697374889391407,0,4,metal
angel,1988,18,0.0017697374889391407,0,5,metal
fall,1988,18,0.0017697374889391407,0,4,metal
young,1988,18,0.0017697374889391407,0,5,metal
run,1988,17,0.0016714187395536328,0,3,metal
stop,1988,17,0.0016714187395536328,0,4,metal
f,1988,17,0.0016714187395536328,0,1,metal
white,1988,17,0.0016714187395536328,0,5,metal
radio,1988,17,0.0016714187395536328,0,5,metal
change,1988,17,0.0016714187395536328,0,6,metal
sky,1988,17,0.0016714187395536328,0,3,metal
walk,1988,17,0.0016714187395536328,0,4,metal
find,1988,17,0.0016714187395536328,0,4,metal
part,1988,17,0.0016714187395536328,0,4,metal
last,1988,17,0.0016714187395536328,0,4,metal
seem,1988,16,0.0015730999901681251,0,4,metal
sun,1988,16,0.0015730999901681251,0,3,metal
hey,1988,16,0.0015730999901681251,0,3,metal
door,1988,16,0.0015730999901681251,0,4,metal
laugh,1988,16,0.0015730999901681251,0,5,metal
behind,1988,16,0.0015730999901681251,0,6,metal
hurt,1988,16,0.0015730999901681251,0,4,metal
mean,1988,16,0.0015730999901681251,0,4,metal
revive,1989,27,0.0019062411748093759,0,6,metal
everybody,1989,27,0.0019062411748093759,0,9,metal
ride,1989,27,0.0019062411748093759,0,4,metal
line,1989,27,0.0019062411748093759,0,4,metal
burn,1989,27,0.0019062411748093759,0,4,metal
kind,1989,26,0.0018356396498164361,0,4,metal
door,1989,26,0.0018356396498164361,0,4,metal
the,1989,26,0.0018356396498164361,0,3,metal
daddy,1989,25,0.0017650381248234962,0,5,metal
mean,1989,25,0.0017650381248234962,0,4,metal
give,1989,25,0.0017650381248234962,0,4,metal
shoot,1989,25,0.0017650381248234962,0,5,metal
cigarette,1989,25,0.0017650381248234962,0,9,metal
god,1989,24,0.0016944365998305564,0,3,metal
fire,1989,24,0.0016944365998305564,0,4,metal
far,1989,24,0.0016944365998305564,0,3,metal
bug,1989,24,0.0016944365998305564,0,3,metal
gone,1989,24,0.0016944365998305564,0,4,metal
ass,1989,24,0.0016944365998305564,1,3,metal
nothing,1989,24,0.0016944365998305564,0,7,metal
twist,1989,24,0.0016944365998305564,0,5,metal
us,1989,24,0.0016944365998305564,0,2,metal
ever,1989,24,0.0016944365998305564,0,4,metal
chorus,1989,24,0.0016944365998305564,0,6,metal
house,1989,23,0.0016238350748376165,0,5,metal
find,1989,23,0.0016238350748376165,0,4,metal
hold,1989,23,0.0016238350748376165,0,4,metal
round,1989,23,0.0016238350748376165,0,5,metal
kill,1989,23,0.0016238350748376165,0,4,metal
young,1989,23,0.0016238350748376165,0,5,metal
inside,1989,23,0.0016238350748376165,0,6,metal
whoa,1989,22,0.0015532335498446767,0,4,metal
shout,1989,22,0.0015532335498446767,0,5,metal
to,1989,22,0.0015532335498446767,0,2,metal
without,1989,22,0.0015532335498446767,0,7,metal
place,1989,22,0.0015532335498446767,0,5,metal
exit,1989,22,0.0015532335498446767,0,4,metal
leave,1989,22,0.0015532335498446767,0,5,metal
hard,1989,22,0.0015532335498446767,1,4,metal
wanna,1989,22,0.0015532335498446767,0,5,metal
friend,1989,22,0.0015532335498446767,0,6,metal
remember,1989,22,0.0015532335498446767,0,8,metal
dizzy,1989,22,0.0015532335498446767,0,5,metal
sun,1989,21,0.0014826320248517368,0,3,metal
stay,1989,21,0.0014826320248517368,0,4,metal
devil,1989,21,0.0014826320248517368,0,5,metal
doe,1989,21,0.0014826320248517368,0,3,metal
ring,1989,21,0.0014826320248517368,0,4,metal
ai,1989,20,0.001412030499858797,0,2,metal
gotta,1989,20,0.001412030499858797,0,5,metal
lost,1989,20,0.001412030499858797,0,4,metal
gotta,1990,23,0.0020223335971159763,0,5,metal
across,1990,23,0.0020223335971159763,0,6,metal
boy,1990,23,0.0020223335971159763,0,3,metal
along,1990,23,0.0020223335971159763,0,5,metal
find,1990,22,0.0019344060494152818,0,4,metal
ooh,1990,22,0.0019344060494152818,0,3,metal
guarantee,1990,22,0.0019344060494152818,0,9,metal
talk,1990,22,0.0019344060494152818,0,4,metal
top,1990,22,0.0019344060494152818,0,3,metal
doe,1990,22,0.0019344060494152818,0,3,metal
door,1990,22,0.0019344060494152818,0,4,metal
call,1990,21,0.0018464785017145871,0,4,metal
mother,1990,21,0.0018464785017145871,0,6,metal
light,1990,21,0.0018464785017145871,0,5,metal
rain,1990,21,0.0018464785017145871,0,4,metal
inside,1990,21,0.0018464785017145871,0,6,metal
country,1990,21,0.0018464785017145871,0,7,metal
pick,1990,21,0.0018464785017145871,0,4,metal
big,1990,21,0.0018464785017145871,0,3,metal
us,1990,21,0.0018464785017145871,0,2,metal
play,1990,21,0.0018464785017145871,0,4,metal
die,1990,21,0.0018464785017145871,0,3,metal
place,1990,20,0.0017585509540138926,0,5,metal
end,1990,20,0.0017585509540138926,0,3,metal
thought,1990,20,0.0017585509540138926,0,7,metal
cry,1990,20,0.0017585509540138926,0,3,metal
start,1990,20,0.0017585509540138926,0,5,metal
black,1990,20,0.0017585509540138926,0,5,metal
beauty,1990,20,0.0017585509540138926,0,6,metal
without,1990,19,0.001670623406313198,0,7,metal
free,1990,19,0.001670623406313198,0,4,metal
really,1990,19,0.001670623406313198,0,6,metal
send,1990,19,0.001670623406313198,0,4,metal
hear,1990,19,0.001670623406313198,0,4,metal
gone,1990,19,0.001670623406313198,0,4,metal
better,1990,19,0.001670623406313198,0,6,metal
money,1990,19,0.001670623406313198,0,5,metal
help,1990,18,0.0015826958586125032,0,4,metal
gutta,1990,18,0.0015826958586125032,0,5,metal
sky,1990,18,0.0015826958586125032,0,3,metal
to,1990,18,0.0015826958586125032,0,2,metal
left,1990,18,0.0015826958586125032,0,4,metal
life,1990,18,0.0015826958586125032,0,4,metal
friend,1990,18,0.0015826958586125032,0,6,metal
seem,1990,18,0.0015826958586125032,0,4,metal
wrong,1990,18,0.0015826958586125032,0,5,metal
river,1990,18,0.0015826958586125032,0,5,metal
dream,1990,18,0.0015826958586125032,0,5,metal
next,1990,18,0.0015826958586125032,0,4,metal
in,1990,17,0.0014947683109118087,0,2,metal
two,1990,17,0.0014947683109118087,0,3,metal
bad,1991,32,0.002011440065371802,0,3,metal
turn,1991,32,0.002011440065371802,0,4,metal
boy,1991,31,0.0019485825633289333,0,3,metal
meet,1991,31,0.0019485825633289333,0,4,metal
chorus,1991,31,0.0019485825633289333,0,6,metal
girl,1991,31,0.0019485825633289333,0,4,metal
pass,1991,31,0.0019485825633289333,0,4,metal
made,1991,30,0.0018857250612860645,0,4,metal
thought,1991,30,0.0018857250612860645,0,7,metal
sky,1991,30,0.0018857250612860645,0,3,metal
rebel,1991,29,0.0018228675592431957,0,5,metal
dead,1991,29,0.0018228675592431957,0,4,metal
lose,1991,29,0.0018228675592431957,0,4,metal
bid,1991,29,0.0018228675592431957,0,3,metal
un,1991,29,0.0018228675592431957,0,2,metal
heaven,1991,28,0.001760010057200327,0,6,metal
much,1991,28,0.001760010057200327,0,4,metal
call,1991,28,0.001760010057200327,0,4,metal
money,1991,28,0.001760010057200327,0,5,metal
learn,1991,28,0.001760010057200327,0,5,metal
sometime,1991,28,0.001760010057200327,0,8,metal
start,1991,27,0.0016971525551574581,0,5,metal
sad,1991,27,0.0016971525551574581,0,3,metal
change,1991,27,0.0016971525551574581,0,6,metal
a,1991,27,0.0016971525551574581,0,1,metal
evil,1991,27,0.0016971525551574581,0,4,metal
last,1991,27,0.0016971525551574581,0,4,metal
must,1991,27,0.0016971525551574581,0,4,metal
before,1991,26,0.0016342950531145891,0,6,metal
move,1991,26,0.0016342950531145891,0,4,metal
without,1991,26,0.0016342950531145891,0,7,metal
mean,1991,25,0.0015714375510717203,0,4,metal
kind,1991,25,0.0015714375510717203,0,4,metal
hear,1991,25,0.0015714375510717203,0,4,metal
end,1991,25,0.0015714375510717203,0,3,metal
work,1991,25,0.0015714375510717203,0,4,metal
die,1991,25,0.0015714375510717203,0,3,metal
il,1991,25,0.0015714375510717203,0,2,metal
lot,1991,24,0.0015085800490288515,0,3,metal
red,1991,24,0.0015085800490288515,0,3,metal
light,1991,24,0.0015085800490288515,0,5,metal
forget,1991,24,0.0015085800490288515,0,6,metal
fight,1991,24,0.0015085800490288515,0,5,metal
wast,1991,24,0.0015085800490288515,0,4,metal
town,1991,24,0.0015085800490288515,0,4,metal
best,1991,23,0.0014457225469859827,0,4,metal
sitting,1991,23,0.0014457225469859827,0,7,metal
room,1991,23,0.0014457225469859827,0,4,metal
past,1991,22,0.001382865044943114,0,4,metal
break,1991,22,0.001382865044943114,0,5,metal
west,1991,22,0.001382865044943114,0,4,metal
before,1992,30,0.002041510717931269,0,6,metal
next,1992,30,0.002041510717931269,0,4,metal
try,1992,30,0.002041510717931269,0,3,metal
ever,1992,29,0.0019734603606668937,0,4,metal
end,1992,29,0.0019734603606668937,0,3,metal
wait,1992,29,0.0019734603606668937,0,4,metal
wish,1992,29,0.0019734603606668937,0,4,metal
soul,1992,29,0.0019734603606668937,0,4,metal
devil,1992,29,0.0019734603606668937,0,5,metal
use,1992,29,0.0019734603606668937,0,3,metal
d,1992,29,0.0019734603606668937,0,1,metal
much,1992,29,0.0019734603606668937,0,4,metal
tear,1992,29,0.0019734603606668937,0,4,metal
care,1992,29,0.0019734603606668937,0,4,metal
die,1992,27,0.0018373596461381421,0,3,metal
stop,1992,27,0.0018373596461381421,0,4,metal
people,1992,27,0.0018373596461381421,0,6,metal
great,1992,27,0.0018373596461381421,0,5,metal
smile,1992,27,0.0018373596461381421,0,5,metal
call,1992,27,0.0018373596461381421,0,4,metal
who,1992,26,0.0017693092888737666,0,3,metal
play,1992,26,0.0017693092888737666,0,4,metal
gotta,1992,26,0.0017693092888737666,0,5,metal
sing,1992,26,0.0017693092888737666,0,4,metal
made,1992,26,0.0017693092888737666,0,4,metal
free,1992,26,0.0017693092888737666,0,4,metal
gone,1992,25,0.001701258931609391,0,4,metal
fire,1992,25,0.001701258931609391,0,4,metal
chorus,1992,25,0.001701258931609391,0,6,metal
lie,1992,25,0.001701258931609391,0,3,metal
arm,1992,25,0.001701258931609391,0,3,metal
knew,1992,24,0.0016332085743450153,0,4,metal
run,1992,24,0.0016332085743450153,0,3,metal
put,1992,24,0.0016332085743450153,0,3,metal
ooh,1992,24,0.0016332085743450153,0,3,metal
wanna,1992,24,0.0016332085743450153,0,5,metal
word,1992,24,0.0016332085743450153,0,4,metal
sure,1992,24,0.0016332085743450153,0,4,metal
blood,1992,24,0.0016332085743450153,0,5,metal
breath,1992,24,0.0016332085743450153,0,6,metal
change,1992,24,0.0016332085743450153,0,6,metal
line,1992,24,0.0016332085743450153,0,4,metal
along,1992,24,0.0016332085743450153,0,5,metal
broken,1992,24,0.0016332085743450153,0,6,metal
town,1992,23,0.0015651582170806396,0,4,metal
girl,1992,23,0.0015651582170806396,0,4,metal
seen,1992,23,0.0015651582170806396,0,4,metal
hey,1992,23,0.0015651582170806396,0,3,metal
walk,1992,23,0.0015651582170806396,0,4,metal
thought,1992,23,0.0015651582170806396,0,7,metal
listen,1992,22,0.001497107859816264,0,6,metal
last,1993,33,0.002005103900838498,0,4,metal
us,1993,33,0.002005103900838498,0,2,metal
big,1993,33,0.002005103900838498,0,3,metal
place,1993,32,0.0019443431765706646,0,5,metal
run,1993,32,0.0019443431765706646,0,3,metal
and,1993,32,0.0019443431765706646,0,3,metal
along,1993,32,0.0019443431765706646,0,5,metal
friend,1993,31,0.0018835824523028314,0,6,metal
call,1993,31,0.0018835824523028314,0,4,metal
done,1993,31,0.0018835824523028314,0,4,metal
line,1993,31,0.0018835824523028314,0,4,metal
much,1993,31,0.0018835824523028314,0,4,metal
home,1993,31,0.0018835824523028314,0,4,metal
mind,1993,30,0.0018228217280349982,0,4,metal
fore,1993,30,0.0018228217280349982,0,4,metal
on,1993,30,0.0018228217280349982,1,2,metal
ever,1993,30,0.0018228217280349982,0,4,metal
even,1993,29,0.0017620610037671648,0,4,metal
told,1993,29,0.0017620610037671648,0,4,metal
inside,1993,29,0.0017620610037671648,0,6,metal
pass,1993,29,0.0017620610037671648,0,4,metal
heard,1993,28,0.0017013002794993317,0,5,metal
mouth,1993,28,0.0017013002794993317,0,5,metal
seem,1993,28,0.0017013002794993317,0,4,metal
yes,1993,28,0.0017013002794993317,0,3,metal
use,1993,28,0.0017013002794993317,0,3,metal
eye,1993,28,0.0017013002794993317,0,3,metal
put,1993,28,0.0017013002794993317,0,3,metal
guess,1993,27,0.0016405395552314983,0,5,metal
mile,1993,27,0.0016405395552314983,0,4,metal
word,1993,27,0.0016405395552314983,0,4,metal
believe,1993,27,0.0016405395552314983,0,7,metal
tear,1993,27,0.0016405395552314983,0,4,metal
three,1993,27,0.0016405395552314983,0,5,metal
seen,1993,26,0.001579778830963665,0,4,metal
cometh,1993,26,0.001579778830963665,0,6,metal
si,1993,26,0.001579778830963665,0,2,metal
care,1993,26,0.001579778830963665,0,4,metal
en,1993,26,0.001579778830963665,0,2,metal
before,1993,26,0.001579778830963665,0,6,metal
two,1993,25,0.0015190181066958319,0,3,metal
shut,1993,25,0.0015190181066958319,0,4,metal
end,1993,25,0.0015190181066958319,0,3,metal
wait,1993,25,0.0015190181066958319,0,4,metal
name,1993,25,0.0015190181066958319,0,4,metal
new,1993,25,0.0015190181066958319,0,3,metal
change,1993,25,0.0015190181066958319,0,6,metal
pleas,1993,24,0.0014582573824279985,0,5,metal
burn,1993,24,0.0014582573824279985,0,4,metal
watch,1993,24,0.0014582573824279985,0,5,metal
cry,1993,24,0.0014582573824279985,0,3,metal
gotta,1994,33,0.002038295243977764,0,5,metal
leave,1994,32,0.001976528721432983,0,5,metal
stand,1994,32,0.001976528721432983,0,5,metal
lost,1994,32,0.001976528721432983,0,4,metal
blue,1994,32,0.001976528721432983,0,4,metal
god,1994,32,0.001976528721432983,0,3,metal
till,1994,32,0.001976528721432983,0,4,metal
end,1994,31,0.0019147621988882025,0,3,metal
knew,1994,30,0.0018529956763434219,0,4,metal
show,1994,30,0.0018529956763434219,0,4,metal
change,1994,30,0.0018529956763434219,0,6,metal
soul,1994,30,0.0018529956763434219,0,4,metal
made,1994,29,0.0017912291537986412,0,4,metal
dance,1994,29,0.0017912291537986412,0,5,metal
break,1994,29,0.0017912291537986412,0,5,metal
word,1994,29,0.0017912291537986412,0,4,metal
said,1994,29,0.0017912291537986412,0,4,metal
call,1994,29,0.0017912291537986412,0,4,metal
mean,1994,29,0.0017912291537986412,0,4,metal
thought,1994,28,0.0017294626312538604,0,7,metal
cut,1994,28,0.0017294626312538604,0,3,metal
must,1994,28,0.0017294626312538604,0,4,metal
song,1994,28,0.0017294626312538604,0,4,metal
hand,1994,28,0.0017294626312538604,0,4,metal
lie,1994,28,0.0017294626312538604,0,3,metal
hold,1994,27,0.0016676961087090797,0,4,metal
getting,1994,27,0.0016676961087090797,0,7,metal
walk,1994,27,0.0016676961087090797,0,4,metal
dream,1994,26,0.001605929586164299,0,5,metal
chorus,1994,26,0.001605929586164299,0,6,metal
hard,1994,26,0.001605929586164299,1,4,metal
fight,1994,26,0.001605929586164299,0,5,metal
gone,1994,26,0.001605929586164299,0,4,metal
fame,1994,26,0.001605929586164299,0,4,metal
might,1994,26,0.001605929586164299,0,5,metal
sky,1994,25,0.0015441630636195182,0,3,metal
wrong,1994,25,0.0015441630636195182,0,5,metal
g,1994,25,0.0015441630636195182,0,1,metal
part,1994,25,0.0015441630636195182,0,4,metal
inside,1994,25,0.0015441630636195182,0,6,metal
sure,1994,25,0.0015441630636195182,0,4,metal
black,1994,24,0.0014823965410747375,0,5,metal
game,1994,24,0.0014823965410747375,0,4,metal
really,1994,24,0.0014823965410747375,0,6,metal
fall,1994,24,0.0014823965410747375,0,4,metal
seem,1994,24,0.0014823965410747375,0,4,metal
two,1994,24,0.0014823965410747375,0,3,metal
work,1994,24,0.0014823965410747375,0,4,metal
pleas,1994,23,0.0014206300185299568,0,5,metal
bend,1994,23,0.0014206300185299568,0,4,metal
star,1994,23,0.0014206300185299568,0,4,metal
play,1995,36,0.0020713463751438435,0,4,metal
light,1995,36,0.0020713463751438435,0,5,metal
pretty,1995,36,0.0020713463751438435,0,6,metal
rock,1995,35,0.0020138089758342925,0,4,metal
die,1995,35,0.0020138089758342925,0,3,metal
every,1995,35,0.0020138089758342925,0,5,metal
put,1995,35,0.0020138089758342925,0,3,metal
lost,1995,35,0.0020138089758342925,0,4,metal
hand,1995,35,0.0020138089758342925,0,4,metal
drunk,1995,34,0.001956271576524741,0,5,metal
hard,1995,34,0.001956271576524741,1,4,metal
still,1995,34,0.001956271576524741,0,5,metal
cometh,1995,33,0.0018987341772151898,0,6,metal
head,1995,33,0.0018987341772151898,0,4,metal
become,1995,33,0.0018987341772151898,0,6,metal
new,1995,33,0.0018987341772151898,0,3,metal
two,1995,33,0.0018987341772151898,0,3,metal
aussi,1995,32,0.0018411967779056386,0,5,metal
old,1995,32,0.0018411967779056386,0,3,metal
turn,1995,32,0.0018411967779056386,0,4,metal
end,1995,31,0.0017836593785960874,0,3,metal
before,1995,31,0.0017836593785960874,0,6,metal
hope,1995,31,0.0017836593785960874,0,4,metal
town,1995,31,0.0017836593785960874,0,4,metal
run,1995,31,0.0017836593785960874,0,3,metal
made,1995,30,0.0017261219792865361,0,4,metal
sound,1995,29,0.0016685845799769851,0,5,metal
place,1995,29,0.0016685845799769851,0,5,metal
lie,1995,28,0.001611047180667434,0,3,metal
pop,1995,28,0.001611047180667434,0,3,metal
mind,1995,28,0.001611047180667434,0,4,metal
hate,1995,28,0.001611047180667434,0,4,metal
really,1995,28,0.001611047180667434,0,6,metal
leave,1995,28,0.001611047180667434,0,5,metal
stand,1995,28,0.001611047180667434,0,5,metal
took,1995,28,0.001611047180667434,0,4,metal
angel,1995,27,0.0015535097813578827,0,5,metal
ai,1995,27,0.0015535097813578827,0,2,metal
hold,1995,27,0.0015535097813578827,0,4,metal
ooh,1995,27,0.0015535097813578827,0,3,metal
left,1995,26,0.0014959723820483315,0,4,metal
wind,1995,26,0.0014959723820483315,0,4,metal
on,1995,26,0.0014959723820483315,1,2,metal
fear,1995,26,0.0014959723820483315,0,4,metal
dream,1995,25,0.0014384349827387803,0,5,metal
show,1995,25,0.0014384349827387803,0,4,metal
soul,1995,25,0.0014384349827387803,0,4,metal
country,1995,25,0.0014384349827387803,0,7,metal
going,1995,25,0.0014384349827387803,0,5,metal
inside,1995,25,0.0014384349827387803,0,6,metal
pleas,1995,25,0.0014384349827387803,0,5,metal
call,1996,41,0.0018987634881674617,0,4,metal
find,1996,41,0.0018987634881674617,0,4,metal
hand,1996,41,0.0018987634881674617,0,4,metal
run,1996,40,0.0018524521835780114,0,3,metal
start,1996,40,0.0018524521835780114,0,5,metal
hold,1996,39,0.001806140878988561,0,4,metal
made,1996,39,0.001806140878988561,0,4,metal
wish,1996,39,0.001806140878988561,0,4,metal
rock,1996,39,0.001806140878988561,0,4,metal
dead,1996,38,0.0017598295743991108,0,4,metal
cometh,1996,38,0.0017598295743991108,0,6,metal
damn,1996,38,0.0017598295743991108,1,4,metal
part,1996,37,0.0017135182698096605,0,4,metal
better,1996,37,0.0017135182698096605,0,6,metal
girl,1996,37,0.0017135182698096605,0,4,metal
told,1996,36,0.0016672069652202103,0,4,metal
fuck,1996,36,0.0016672069652202103,1,4,metal
without,1996,36,0.0016672069652202103,0,7,metal
hell,1996,36,0.0016672069652202103,1,4,metal
talk,1996,36,0.0016672069652202103,0,4,metal
fear,1996,35,0.00162089566063076,0,4,metal
chorus,1996,35,0.00162089566063076,0,6,metal
left,1996,35,0.00162089566063076,0,4,metal
leave,1996,35,0.00162089566063076,0,5,metal
watch,1996,35,0.00162089566063076,0,5,metal
free,1996,35,0.00162089566063076,0,4,metal
believe,1996,35,0.00162089566063076,0,7,metal
sure,1996,34,0.0015745843560413097,0,4,metal
place,1996,34,0.0015745843560413097,0,5,metal
might,1996,34,0.0015745843560413097,0,5,metal
put,1996,34,0.0015745843560413097,0,3,metal
walk,1996,33,0.0015282730514518594,0,4,metal
sweet,1996,33,0.0015282730514518594,0,5,metal
da,1996,33,0.0015282730514518594,0,2,metal
went,1996,32,0.0014819617468624091,0,4,metal
use,1996,32,0.0014819617468624091,0,3,metal
first,1996,32,0.0014819617468624091,0,5,metal
guy,1996,32,0.0014819617468624091,0,3,metal
thought,1996,31,0.0014356504422729588,0,7,metal
skin,1996,31,0.0014356504422729588,0,4,metal
soon,1996,31,0.0014356504422729588,0,4,metal
lover,1996,31,0.0014356504422729588,0,5,metal
remember,1996,31,0.0014356504422729588,0,8,metal
open,1996,31,0.0014356504422729588,0,4,metal
wonder,1996,31,0.0014356504422729588,0,6,metal
yes,1996,31,0.0014356504422729588,0,3,metal
gave,1996,30,0.0013893391376835085,0,4,metal
full,1996,30,0.0013893391376835085,0,4,metal
sun,1996,30,0.0013893391376835085,0,3,metal
enough,1996,30,0.0013893391376835085,0,6,metal
ride,1996,30,0.0013893391376835085,0,4,metal
boy,1997,36,0.0018603689731796806,0,3,metal
place,1997,36,0.0018603689731796806,0,5,metal
and,1997,36,0.0018603689731796806,0,3,metal
people,1997,35,0.0018086920572580227,0,6,metal
light,1997,35,0.0018086920572580227,0,5,metal
cometh,1997,35,0.0018086920572580227,0,6,metal
start,1997,35,0.0018086920572580227,0,5,metal
little,1997,34,0.0017570151413363651,0,6,metal
ground,1997,34,0.0017570151413363651,0,6,metal
mary,1997,34,0.0017570151413363651,0,4,metal
good,1997,34,0.0017570151413363651,0,4,metal
any,1997,34,0.0017570151413363651,0,3,metal
believe,1997,33,0.0017053382254147073,0,7,metal
listen,1997,33,0.0017053382254147073,0,6,metal
fuck,1997,33,0.0017053382254147073,1,4,metal
talk,1997,33,0.0017053382254147073,0,4,metal
went,1997,33,0.0017053382254147073,0,4,metal
beat,1997,32,0.0016536613094930495,0,4,metal
put,1997,32,0.0016536613094930495,0,3,metal
leave,1997,32,0.0016536613094930495,0,5,metal
stand,1997,32,0.0016536613094930495,0,5,metal
baby,1997,32,0.0016536613094930495,0,4,metal
ever,1997,32,0.0016536613094930495,0,4,metal
ask,1997,32,0.0016536613094930495,0,3,metal
the,1997,32,0.0016536613094930495,0,3,metal
war,1997,31,0.0016019843935713917,0,3,metal
black,1997,31,0.0016019843935713917,0,5,metal
skin,1997,30,0.001550307477649734,0,4,metal
along,1997,30,0.001550307477649734,0,5,metal
town,1997,30,0.001550307477649734,0,4,metal
play,1997,30,0.001550307477649734,0,4,metal
even,1997,30,0.001550307477649734,0,4,metal
made,1997,30,0.001550307477649734,0,4,metal
use,1997,29,0.001498630561728076,0,3,metal
rock,1997,29,0.001498630561728076,0,4,metal
dust,1997,29,0.001498630561728076,0,4,metal
sometime,1997,29,0.001498630561728076,0,8,metal
seem,1997,29,0.001498630561728076,0,4,metal
before,1997,29,0.001498630561728076,0,6,metal
must,1997,29,0.001498630561728076,0,4,metal
took,1997,29,0.001498630561728076,0,4,metal
ich,1997,28,0.0014469536458064183,0,3,metal
move,1997,28,0.0014469536458064183,0,4,metal
wanna,1997,28,0.0014469536458064183,0,5,metal
lord,1997,27,0.0013952767298847605,0,4,metal
kill,1997,27,0.0013952767298847605,0,4,metal
dark,1997,27,0.0013952767298847605,0,4,metal
que,1997,26,0.0013435998139631027,0,3,metal
real,1997,26,0.0013435998139631027,0,4,metal
done,1997,26,0.0013435998139631027,0,4,metal
sound,1997,26,0.0013435998139631027,0,5,metal
little,1998,39,0.0020367662419051597,0,6,metal
fly,1998,39,0.0020367662419051597,0,3,metal
ha,1998,38,0.001984541466471694,0,2,metal
room,1998,38,0.001984541466471694,0,4,metal
shit,1998,38,0.001984541466471694,1,4,metal
fall,1998,38,0.001984541466471694,0,4,metal
show,1998,38,0.001984541466471694,0,4,metal
high,1998,37,0.0019323166910382285,0,4,metal
last,1998,37,0.0019323166910382285,0,4,metal
without,1998,37,0.0019323166910382285,0,7,metal
watch,1998,37,0.0019323166910382285,0,5,metal
